Authority,Botanical Name,Common Name,Council District,Epithet,Genus,Park_Side_Street,Location,Park Name,Side,Site ID,Street,Address,Air Quality Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),DBH,Energy Benefits ($),Greenhouse CO2 Benefits ($),kWh Saved,Latitude,Leaf Surface Area (in sq. ft.),Longitude,Pollutants Saved (in lbs.),Property Benefits ($),Site,Stormwater Benefits ($),Stormwater Gallons Saved,Therms Saved,Total Yearly Eco Benefits ($)
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.84560264961, -78.8003822644059)",Cazenovia,In_Lot,95402,Cazenovia St,161,4.36,50.03,27.91,50,139.13,0.2,237.8,42.84560265,69.01,-78.80038226,0.6,41.52,1,19.89,2486.08,75.15,205.1
Olmsted,ACER RUBRUM,"MAPLE, RED",North,RUBRUM,ACER,Riverside_In_Lot_Niagara St,"(42.9544773696262, -78.9065143934886)",Riverside,In_Lot,103510,Niagara St,2505,0.2,2.6,2.51,4,10.42,0.02,12.35,42.95447737,86.01,-78.90651439,0.03,51.75,1,0.91,113.31,6.17,63.3
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9348913969793, -78.8581812829801)",Delaware,In_Lot,107380,Parkside Av,414,0.06,0.75,1.02,2,3.16,0.01,3.58,42.9348914,86.22,-78.85818128,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.930622477205, -78.8714508781048)",Delaware,In_Lot,98565,Delaware Av,2182,1.4,20.33,19.24,15,60.16,0.11,96.61,42.93062248,91.83,-78.87145088,0.2,55.25,1,3.67,459,33.11,120.59
Olmsted,ACER CAMPESTRE,"MAPLE, HEDGE",Delaware,CAMPESTRE,ACER,Delaware_In_Lot_Parkside Av,"(42.9347377343057, -78.8604972094917)",Delaware,In_Lot,100493,Parkside Av,414,0.28,3.58,3.29,5,14.24,0.02,17,42.93473773,28.24,-78.86049721,0.04,16.99,1,0.69,86.49,8.42,32.23
Olmsted,ACER GINNALA,"MAPLE, AMUR",Delaware,GINNALA,ACER,Delaware_In_Lot_Parkside Av,"(42.9335084636812, -78.8522391471895)",Delaware,In_Lot,100865,Parkside Av,414,0.28,3.58,3.29,5,14.24,0.02,17,42.93350846,28.24,-78.85223915,0.04,16.99,1,0.69,86.49,8.42,32.23
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9411504976254, -78.853375396892)",Delaware,In_Lot,99309,Parkside Av,414,1.16,16.44,15.54,13,50.83,0.09,78.16,42.9411505,78.06,-78.8533754,0.17,46.97,1,3.01,376.46,28.33,102.07
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8451939891061, -78.8082936870077)",Cazenovia,In_Lot,98046,Cazenovia St,161,2.65,32.68,15.59,27,100.85,0.15,155.33,42.84519399,70.63,-78.80829369,0.37,42.5,1,9.72,1215.08,56.17,155.87
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Niagara,SACCHARINUM,ACER,Front_In_Lot_Busti Av,"(42.8998338976209, -78.8961083214935)",Front,In_Lot,105044,Busti Av,952,0.38,4.92,3.62,5,18.76,0.03,23.38,42.8998339,68.65,-78.89610832,0.05,41.31,1,1.36,170.1,10.99,61.82
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9380214580697, -78.8562789341964)",Delaware,In_Lot,100322,Parkside Av,414,0.2,2.6,2.51,4,10.42,0.02,12.35,42.93802146,86.01,-78.85627893,0.03,51.75,1,0.91,113.31,6.17,63.3
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9334331164812, -78.8531944290613)",Delaware,In_Lot,100758,Parkside Av,414,0.6,7.82,5.81,8,29.11,0.04,37.19,42.93343312,59.35,-78.85319443,0.09,35.71,1,1.86,232.07,16.97,67.32
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8426649089512, -78.8051962768535)",Cazenovia,In_Lot,94770,Cazenovia St,161,3.1,37.06,73.67,32,110.32,0.34,176.14,42.84266491,249.82,-78.80519628,0.43,150.32,1,11.57,1446.54,60.83,275.65
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9044905701564, -78.8431080882077)",Mlk Jr.,In_Lot,102732,Parade Ave North,175,1.4,20.33,19.24,15,60.16,0.11,96.61,42.90449057,91.83,-78.84310809,0.2,55.25,1,3.67,459,33.11,120.59
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8462309760669, -78.802647636142)",Cazenovia,In_Lot,97981,Cazenovia St,161,1.7,22.56,26.83,18,69.89,0.15,107.24,42.84623098,116.19,-78.80264764,0.24,69.91,1,4.88,610.21,38.97,146.53
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9068164764043, -78.842596708469)",Mlk Jr.,In_Lot,102371,Parade Ave North,175,1.04,14.5,13.69,12,46.18,0.08,68.93,42.90681648,71.18,-78.84259671,0.15,42.83,1,2.68,335.2,25.94,92.81
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9350716276032, -78.8656505336676)",Delaware,In_Lot,101523,Parkside Av,414,1.04,14.5,13.69,12,46.18,0.08,68.93,42.93507163,71.18,-78.86565053,0.15,42.83,1,2.68,335.2,25.94,92.81
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9404543343816, -78.8546944520603)",Delaware,In_Lot,99382,Parkside Av,414,2.59,31.65,31.86,29,100.04,0.19,150.42,42.94045433,155.12,-78.85469445,0.36,93.34,1,11.51,1438.91,56.08,207.66
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.940630445487, -78.8512327295734)",Delaware,In_Lot,99187,Parkside Av,414,1.5,21.07,21.77,16,63.4,0.12,100.16,42.94063045,99.95,-78.85123273,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8456583350323, -78.7975614249149)",Cazenovia,In_Lot,95372,Cazenovia St,161,3.78,44.21,29.68,38,127.72,0.21,210.11,42.84565834,82.8,-78.79756142,0.52,49.82,1,16.2,2025.17,69.8,197.73
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Delaware Av,"(42.9291600458487, -78.8681867442649)",Delaware,In_Lot,101928,Delaware Av,2182,0.06,0.73,0.83,2,3.02,0,3.48,42.92916005,13.65,-78.86818674,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER RUBRUM,"MAPLE, RED",North,RUBRUM,ACER,Riverside_In_Lot_Niagara St,"(42.9531156300836, -78.9075815422822)",Riverside,In_Lot,105310,Niagara St,2505,0.2,2.6,2.51,4,10.42,0.02,12.35,42.95311563,86.01,-78.90758154,0.03,51.75,1,0.91,113.31,6.17,63.3
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Masten,PENSYLVANICUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9062875476177, -78.8367465161017)",Mlk Jr.,In_Lot,112620,Parade Ave North,175,0.06,0.73,0.83,2,3.02,0,3.48,42.90628755,13.65,-78.83674652,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Delaware Av,"(42.932150345375, -78.8739588172695)",Delaware,In_Lot,112664,Delaware Av,2182,0.06,0.75,1.02,2,3.16,0.01,3.58,42.93215035,86.22,-78.87395882,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",North,SACCHARINUM,ACER,Riverside_In_Lot_Niagara St,"(42.9584882933106, -78.9091703478701)",Riverside,In_Lot,105234,Niagara St,2505,0.98,13.17,8.5,10,44.68,0.06,62.6,42.95848829,76.08,-78.90917035,0.14,45.78,1,3.24,404.88,25.51,94.74
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9343562037955, -78.8533780444875)",Delaware,In_Lot,101356,Parkside Av,414,2.1,25.94,37.69,22,82.64,0.2,123.31,42.9343562,150.04,-78.85337804,0.3,90.28,1,6.56,820.19,46.42,181.76
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Fillmore,SACCHARUM,ACER,Days_In_Lot_Days Park,"(42.8983979884101, -78.8816185026687)",Days,In_Lot,95927,Days Park,86,11.19,287.85,215.37,17,66.69,1.43,100.81,42.89839799,100.96,-78.8816185,1.85,60.75,1,14.81,1850.92,37.34,154.88
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.934233727492, -78.8520050577479)",Delaware,In_Lot,100833,Parkside Av,414,2.1,25.94,37.69,22,82.64,0.2,123.31,42.93423373,150.04,-78.85200506,0.3,90.28,1,6.56,820.19,46.42,181.76
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8437868212712, -78.7980745383928)",Cazenovia,In_Lot,95489,Cazenovia St,161,26.44,586.11,326.95,50,139.13,2.37,237.8,42.84378682,69.01,-78.79807454,4.07,41.52,1,49.44,6179.68,75.15,258.89
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",South,SACCHARUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8507744047012, -78.8080495473996)",Cazenovia,In_Lot,97496,Cazenovia St,161,20.81,471.15,555.93,39,120.73,2.93,191.16,42.8507744,201.55,-78.80804955,3.26,121.27,1,43.68,5460.36,66.72,309.42
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Niagara,PLATANOIDES,ACER,Prospect_In_Lot_Niagara St,"(42.9016344618066, -78.8929936316428)",Prospect,In_Lot,103256,Niagara St,730,2.1,25.94,37.69,22,82.64,0.2,123.31,42.90163446,150.04,-78.89299363,0.3,90.28,1,6.56,820.19,46.42,181.76
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9335698060665, -78.8649878287833)",Delaware,In_Lot,96859,Delaware Av,2182,2.1,25.94,37.69,22,82.64,0.2,123.31,42.93356981,150.04,-78.86498783,0.3,90.28,1,6.56,820.19,46.42,181.76
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",South,SACCHARUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8491704374049, -78.8048004678528)",Cazenovia,In_Lot,95755,Cazenovia St,161,0.07,0.88,0.99,2,3.61,0.01,4.2,42.84917044,32.1,-78.80480047,0.01,19.31,1,0.21,25.84,2.14,23.2
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Masten,SACCHARINUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9055861805579, -78.8380236876368)",Mlk Jr.,In_Lot,102690,Parade Ave North,175,2.4,29.46,21.33,23,93.54,0.15,140.03,42.90558618,87.82,-78.83802369,0.34,52.84,1,8.83,1104.23,52.5,157.76
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Delaware,SACCHARINUM,ACER,Delaware_In_Lot_Parkside Av,"(42.940431857511, -78.8566354726258)",Delaware,In_Lot,99704,Parkside Av,414,2.3,28.36,20.51,22,90.74,0.15,134.77,42.94043186,87.49,-78.85663547,0.32,52.64,1,8.37,1045.96,51.04,154.19
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Niagara,PLATANOIDES,ACER,Prospect_In_Lot_Niagara St,"(42.9022170476347, -78.8943311578231)",Prospect,In_Lot,103233,Niagara St,730,0.92,12.56,11.84,11,41.51,0.07,59.71,42.90221705,64.3,-78.89433116,0.13,38.69,1,2.35,293.93,23.54,83.54
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9342837602175, -78.8682899870438)",Delaware,In_Lot,96025,Delaware Av,2182,0.68,8.68,8.14,9,32.2,0.05,41.25,42.93428376,50.53,-78.86828999,0.1,30.4,1,1.69,211.4,18.76,65.02
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9334283080591, -78.8519513837124)",Delaware,In_Lot,100807,Parkside Av,414,0.28,3.58,3.29,5,14.24,0.02,17,42.93342831,28.24,-78.85195138,0.04,16.99,1,0.69,86.49,8.42,32.23
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8478146216897, -78.8047220614225)",Cazenovia,In_Lot,97876,Cazenovia St,161,2.81,33.82,61.92,29,102.71,0.3,160.75,42.84781462,218.42,-78.80472206,0.39,131.42,1,9.98,1247.02,56.95,247.21
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8479464190344, -78.8113292818049)",Cazenovia,In_Lot,94847,Cazenovia St,161,0.7,9.15,5.83,9,33.94,0.04,43.49,42.84794642,85,-78.81132928,0.1,51.14,1,2.65,331.69,19.78,88.48
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Heacock_In_Lot_Abbott Rd,"(42.8549064507559, -78.8233143468681)",Heacock,In_Lot,102051,Abbott Rd,225,13.56,326.46,432.69,20,76.39,2.35,114.33,42.85490645,132.43,-78.82331435,2.19,79.68,1,15.6,1950.24,42.87,187.58
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9349327695119, -78.8638565735107)",Delaware,In_Lot,101296,Parkside Av,414,0.28,3.58,3.29,5,14.24,0.02,17,42.93493277,28.24,-78.86385657,0.04,16.99,1,0.69,86.49,8.42,32.23
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9303953702167, -78.871735372373)",Delaware,In_Lot,98405,Delaware Av,2182,3.86,44.74,112.27,40,127.45,0.48,212.67,42.93039537,346.3,-78.87173537,0.53,208.37,1,16.25,2031.7,69.36,356.42
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Delaware,SACCHARINUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9356729708857, -78.8652579373932)",Delaware,In_Lot,101487,Parkside Av,414,22.57,507.56,344.79,37,125.85,2.4,205.93,42.93567297,83.77,-78.86525794,3.51,50.4,1,39,4875.47,68.89,240.22
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9353531721927, -78.8652598317053)",Delaware,In_Lot,101531,Parkside Av,414,2.1,25.94,37.69,22,82.64,0.2,123.31,42.93535317,150.04,-78.86525983,0.3,90.28,1,6.56,820.19,46.42,181.76
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9355710625396, -78.8514597587936)",Delaware,In_Lot,100910,Parkside Av,414,11.84,281.79,373.48,20,76.39,2.03,114.33,42.93557106,132.43,-78.85145976,1.91,79.68,1,14.14,1767.41,42.87,184.07
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9333311978201, -78.875168205844)",Delaware,In_Lot,97269,Delaware Av,2182,1.7,22.56,26.83,18,69.89,0.15,107.24,42.9333312,116.19,-78.87516821,0.24,69.91,1,4.88,610.21,38.97,146.53
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8394564476437, -78.7980351463454)",Cazenovia,In_Lot,95309,Cazenovia St,161,2.98,35.86,25.89,29,109.29,0.18,170.46,42.83945645,88.64,-78.79803515,0.42,53.33,1,11.68,1460.28,60.66,177.47
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8425803385731, -78.805216296251)",Cazenovia,In_Lot,94768,Cazenovia St,161,3.3,39.09,82.58,34,114.98,0.37,185.8,42.84258034,272.76,-78.8052163,0.46,164.12,1,12.69,1586.22,63.18,295.46
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Delaware Av,"(42.9318377395735, -78.8737207240399)",Delaware,In_Lot,112655,Delaware Av,2182,0.06,0.75,1.02,2,3.16,0.01,3.58,42.93183774,86.22,-78.87372072,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",South,X,ACER,Heacock_In_Lot_Abbott Rd,"(42.8555015040531, -78.822756120879)",Heacock,In_Lot,102125,Abbott Rd,225,13.03,303.92,441.5,22,82.64,2.33,123.31,42.8555015,150.04,-78.82275612,2.08,90.28,1,16.31,2038.77,46.42,204.58
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9361739427035, -78.8524225450004)",Delaware,In_Lot,99476,Parkside Av,414,1.89,24.05,31.88,20,76.39,0.17,114.33,42.93617394,132.43,-78.85242255,0.27,79.68,1,5.69,711.03,42.87,163.82
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9337640615632, -78.8534745819651)",Delaware,In_Lot,101802,Parkside Av,414,0.02,0.19,0.3,1,0.81,0,0.92,42.93376406,7.53,-78.85347458,0,4.53,1,0.06,7.48,0.49,5.42
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8452884655003, -78.8084146374206)",Cazenovia,In_Lot,98048,Cazenovia St,161,1.79,23.31,29.35,19,73.14,0.16,110.79,42.84528847,124.31,-78.80841464,0.26,74.79,1,5.28,660.62,40.92,155.17
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8413943785685, -78.7996372336329)",Cazenovia,In_Lot,107148,Cazenovia St,161,0.06,0.75,1.02,2,3.16,0.01,3.58,42.84139438,86.22,-78.79963723,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8473178162927, -78.8058857855466)",Cazenovia,In_Lot,97835,Cazenovia St,161,4.36,50.03,27.91,53,139.13,0.2,237.8,42.84731782,69.01,-78.80588579,0.6,41.52,1,19.89,2486.08,75.15,205.1
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9322981709382, -78.8739406110191)",Delaware,In_Lot,97420,Delaware Av,2182,3.3,39.09,82.58,34,114.98,0.37,185.8,42.93229817,272.76,-78.87394061,0.46,164.12,1,12.69,1586.22,63.18,295.46
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9397305464348, -78.8560755053464)",Delaware,In_Lot,99656,Parkside Av,414,2.71,32.74,58,28,100.17,0.28,155.62,42.93973055,207.96,-78.85607551,0.38,125.13,1,9.44,1180.51,55.66,237.73
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Masten,PENSYLVANICUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9063316066783, -78.8372861701473)",Mlk Jr.,In_Lot,112626,Parade Ave North,175,0.06,0.73,0.83,2,3.02,0,3.48,42.90633161,13.65,-78.83728617,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9311195788765, -78.8561738191394)",Delaware,In_Lot,64389,Parkside Av,414,0.38,4.85,4.5,6,18.73,0.03,23.06,42.93111958,33.82,-78.85617382,0.06,20.35,1,0.94,117.72,11.01,40.43
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9051528701244, -78.8415507210773)",Mlk Jr.,In_Lot,102869,Parade Ave North,175,1.99,24.8,34.41,21,79.63,0.19,117.87,42.90515287,140.54,-78.84155072,0.28,84.56,1,6.09,761.43,44.83,172.47
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.842566921152, -78.7987795772279)",Cazenovia,In_Lot,95267,Cazenovia St,161,1.5,21.07,21.77,16,63.4,0.12,100.16,42.84256692,99.95,-78.79877958,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8392984987824, -78.7976534126492)",Cazenovia,In_Lot,95300,Cazenovia St,161,3.78,44.21,29.68,38,127.72,0.21,210.11,42.8392985,82.8,-78.79765341,0.52,49.82,1,16.2,2025.17,69.8,197.73
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8469767634126, -78.8034232027589)",Cazenovia,In_Lot,95803,Cazenovia St,161,0.2,2.6,2.51,4,10.42,0.02,12.35,42.84697676,86.01,-78.8034232,0.03,51.75,1,0.91,113.31,6.17,63.3
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Heacock_In_Lot_Abbott Rd,"(42.8555025997818, -78.8226096438171)",Heacock,In_Lot,102122,Abbott Rd,225,9.75,256.55,122.58,16,66.86,1.06,104.09,42.8555026,81.56,-78.82260964,1.63,49.07,1,13.22,1652.95,37.13,139.97
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8494284635195, -78.8041026566179)",Cazenovia,In_Lot,112138,Cazenovia St,161,0.49,6.44,4.52,7,24.3,0.03,30.62,42.84942846,85.43,-78.80410266,0.07,51.4,1,1.95,243.82,14.21,78.17
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Delaware,SACCHARINUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9335694818676, -78.8597364377663)",Delaware,In_Lot,101132,Parkside Av,414,3.17,37.84,27.17,31,113.83,0.19,179.85,42.93356948,88.15,-78.85973644,0.44,53.04,1,12.67,1583.29,62.95,182.89
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8470292759505, -78.8033651237066)",Cazenovia,In_Lot,95802,Cazenovia St,161,0.2,2.6,2.51,4,10.42,0.02,12.35,42.84702928,86.01,-78.80336512,0.03,51.75,1,0.91,113.31,6.17,63.3
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8444557996982, -78.8056946655874)",Cazenovia,In_Lot,94675,Cazenovia St,161,2.4,29.37,47.53,25,91.63,0.24,139.62,42.8444558,178.51,-78.80569467,0.34,107.41,1,7.97,996.48,51.19,209.65
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",South,PSEUDOPLATANUS,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.846480234237, -78.8045987378178)",Cazenovia,In_Lot,95725,Cazenovia St,161,3.3,39.09,82.58,34,114.98,0.37,185.8,42.84648023,272.76,-78.80459874,0.46,164.12,1,12.69,1586.22,63.18,295.46
Olmsted,ACER SACCHARUM 'GREEN MOUNTAIN',"MAPLE, GREEN MOUNTAIN SUGAR",North,SACCHARUM,ACER,Riverside_In_Lot_Niagara St,"(42.9576026186908, -78.9092739447803)",Riverside,In_Lot,105882,Niagara St,2505,0.07,0.88,0.99,2,3.61,0.01,4.2,42.95760262,32.1,-78.90927394,0.01,19.31,1,0.21,25.84,2.14,23.2
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9338545370201, -78.8730804405473)",Delaware,In_Lot,97150,Delaware Av,2182,11.12,241.58,442.26,29,102.71,2.12,160.75,42.93385454,218.42,-78.87308044,1.73,131.42,1,18.53,2315.89,56.95,265.9
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9343109033956, -78.8726053895926)",Delaware,In_Lot,97174,Delaware Av,2182,0.8,10.62,9.99,10,36.85,0.06,50.48,42.9343109,57.41,-78.87260539,0.12,34.55,1,2.02,252.67,21.15,74.28
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",Delaware,X,ACER,Delaware_In_Lot_Delaware Av,"(42.9285621805733, -78.8670353707225)",Delaware,In_Lot,97061,Delaware Av,2182,0.2,2.5,2.32,4,10.2,0.01,11.87,42.92856218,23.1,-78.86703537,0.03,13.9,1,0.49,60.94,6.07,24.8
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9385613779989, -78.8552033065132)",Delaware,In_Lot,99413,Parkside Av,414,1.89,24.05,31.88,20,76.39,0.17,114.33,42.93856138,132.43,-78.85520331,0.27,79.68,1,5.69,711.03,42.87,163.82
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9045269741515, -78.8411202947949)",Mlk Jr.,In_Lot,105443,Parade Ave North,175,14.22,336.58,467,21,79.63,2.52,117.87,42.90452697,140.54,-78.84112029,2.28,84.56,1,16.71,2088.5,44.83,197.64
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8475840267346, -78.807196272717)",Cazenovia,In_Lot,97927,Cazenovia St,161,0.13,1.68,1.76,3,6.79,0.01,7.96,42.84758403,86.12,-78.80719627,0.02,51.82,1,0.58,71.96,4.03,59.32
